"index","date","country","confirmed","deaths","recovered"
77494,"2021-03-07",Angola,31.0,2.0,7.0
77495,"2021-03-07",Antigua and Barbuda,35.0,0.0,55.0
77496,"2021-03-07",Argentina,2922.0,10.0,5499.0
77497,"2021-03-07",Armenia,422.0,2.0,130.0
77498,"2021-03-07",Austria,2199.0,19.0,1843.0
77499,"2021-03-07",Azerbaijan,403.0,3.0,127.0
77500,"2021-03-07",Bahamas,0.0,0.0,0.0
77501,"2021-03-07",Bahrain,476.0,3.0,724.0
77502,"2021-03-07",Bangladesh,606.0,11.0,1037.0
77503,"2021-03-07",Barbados,21.0,0.0,61.0
77504,"2021-03-07",Belarus,1079.0,9.0,1448.0
77505,"2021-03-07",Belgium,2082.0,21.0,0.0
77506,"2021-03-07",Belize,0.0,0.0,0.0
77507,"2021-03-07",Benin,0.0,0.0,0.0
77508,"2021-03-07",Bhutan,0.0,0.0,0.0
77509,"2021-03-07",Bolivia,323.0,16.0,809.0
77510,"2021-03-07",Bosnia and Herzegovina,0.0,0.0,0.0
77511,"2021-03-07",Botswana,0.0,0.0,0.0
77512,"2021-03-07",Brazil,80508.0,1086.0,53440.0
77513,"2021-03-07",Brunei,0.0,0.0,0.0
77514,"2021-03-07",Bulgaria,497.0,21.0,385.0
77515,"2021-03-07",Burkina Faso,28.0,0.0,62.0
77516,"2021-03-07",Burma,11.0,0.0,14.0
77517,"2021-03-07",Burundi,20.0,0.0,0.0
77518,"2021-03-07",Cabo Verde,58.0,2.0,18.0
77519,"2021-03-07",Cambodia,24.0,0.0,7.0
77520,"2021-03-07",Cameroon,0.0,0.0,0.0
77521,"2021-03-07",Central African Republic,3.0,0.0,0.0
77522,"2021-03-07",Chad,16.0,0.0,61.0
77523,"2021-03-07",Chile,5302.0,69.0,4165.0
77524,"2021-03-07",Colombia,3411.0,91.0,4781.0
77525,"2021-03-07",Comoros,0.0,0.0,0.0
77526,"2021-03-07",Congo (Brazzaville),0.0,0.0,0.0
77527,"2021-03-07",Congo (Kinshasa),72.0,0.0,0.0
77528,"2021-03-07",Costa Rica,0.0,0.0,0.0
77529,"2021-03-07",Cote d'Ivoire,252.0,2.0,195.0
77530,"2021-03-07",Croatia,394.0,5.0,416.0
77531,"2021-03-07",Cuba,858.0,4.0,890.0
77532,"2021-03-07",Cyprus,303.0,1.0,0.0
77533,"2021-03-07",Czechia,9167.0,159.0,4789.0
77534,"2021-03-07",Denmark,513.0,2.0,429.0
77535,"2021-03-07",Diamond Princess,0.0,0.0,0.0
77536,"2021-03-07",Djibouti,12.0,0.0,0.0
77537,"2021-03-07",Dominica,0.0,0.0,0.0
77538,"2021-03-07",Dominican Republic,587.0,10.0,1138.0
77539,"2021-03-07",Ecuador,1560.0,19.0,8111.0
77540,"2021-03-07",Egypt,581.0,41.0,444.0
77541,"2021-03-07",El Salvador,0.0,13.0,0.0
77542,"2021-03-07",Equatorial Guinea,0.0,0.0,0.0
77543,"2021-03-07",Eritrea,0.0,0.0,0.0
77544,"2021-03-07",Estonia,1319.0,9.0,235.0
77545,"2021-03-07",Eswatini,11.0,0.0,65.0
77546,"2021-03-07",Ethiopia,1109.0,9.0,715.0
77547,"2021-03-07",Fiji,0.0,0.0,0.0
77548,"2021-03-07",Finland,511.0,0.0,0.0
77549,"2021-03-07",France,21825.0,130.0,386.0
77550,"2021-03-07",Gabon,0.0,0.0,251.0
77551,"2021-03-07",Gambia,0.0,0.0,0.0
77552,"2021-03-07",Georgia,234.0,9.0,349.0
77553,"2021-03-07",Germany,6504.0,33.0,6306.0
77554,"2021-03-07",Ghana,373.0,7.0,333.0
77555,"2021-03-07",Greece,1142.0,53.0,0.0
77556,"2021-03-07",Grenada,0.0,0.0,0.0
77557,"2021-03-07",Guatemala,223.0,6.0,376.0
77558,"2021-03-07",Guinea,130.0,2.0,51.0
77559,"2021-03-07",Guinea-Bissau,0.0,0.0,3.0
77560,"2021-03-07",Guyana,35.0,1.0,8.0
77561,"2021-03-07",Haiti,0.0,0.0,0.0
77562,"2021-03-07",Holy See,0.0,0.0,0.0
77563,"2021-03-07",Honduras,709.0,13.0,89.0
77564,"2021-03-07",Hungary,6201.0,108.0,2467.0
77565,"2021-03-07",Iceland,0.0,0.0,0.0
77566,"2021-03-07",India,18599.0,97.0,14278.0
77567,"2021-03-07",Indonesia,5826.0,112.0,5146.0
77568,"2021-03-07",Iran,8010.0,93.0,6841.0
77569,"2021-03-07",Iraq,3359.0,24.0,3509.0
77570,"2021-03-07",Ireland,520.0,3.0,0.0
77571,"2021-03-07",Israel,1848.0,35.0,5460.0
77572,"2021-03-07",Italy,20724.0,207.0,13467.0
77573,"2021-03-07",Jamaica,723.0,7.0,142.0
77574,"2021-03-07",Japan,1722.0,59.0,969.0
77575,"2021-03-07",Jordan,6302.0,35.0,4550.0
77576,"2021-03-07",Kazakhstan,670.0,4.0,675.0
77577,"2021-03-07",Kenya,465.0,2.0,20.0
77578,"2021-03-07","Korea, South",346.0,8.0,254.0
77579,"2021-03-07",Kosovo,0.0,0.0,0.0
77580,"2021-03-07",Kuwait,1144.0,7.0,956.0
77581,"2021-03-07",Kyrgyzstan,44.0,0.0,46.0
77582,"2021-03-07",Laos,0.0,0.0,0.0
77583,"2021-03-07",Latvia,322.0,8.0,0.0
77584,"2021-03-07",Lebanon,2376.0,33.0,3048.0
77585,"2021-03-07",Lesotho,0.0,0.0,0.0
77586,"2021-03-07",Liberia,0.0,0.0,0.0
77587,"2021-03-07",Libya,1158.0,37.0,1130.0
77588,"2021-03-07",Liechtenstein,1.0,0.0,0.0
77589,"2021-03-07",Lithuania,415.0,7.0,88.0
77590,"2021-03-07",Luxembourg,0.0,0.0,0.0
77591,"2021-03-07",MS Zaandam,0.0,0.0,0.0
77592,"2021-03-07",Madagascar,0.0,0.0,0.0
77593,"2021-03-07",Malawi,44.0,2.0,441.0
77594,"2021-03-07",Malaysia,1683.0,3.0,2506.0
77595,"2021-03-07",Maldives,131.0,0.0,145.0
77596,"2021-03-07",Mali,20.0,0.0,2.0
77597,"2021-03-07",Malta,182.0,5.0,258.0
77598,"2021-03-07",Marshall Islands,0.0,0.0,0.0
77599,"2021-03-07",Mauritania,13.0,0.0,14.0
77600,"2021-03-07",Mauritius,2.0,0.0,0.0
77601,"2021-03-07",Mexico,2734.0,247.0,3773.0
77602,"2021-03-07",Micronesia,0.0,0.0,0.0
77603,"2021-03-07",Moldova,647.0,20.0,862.0
77604,"2021-03-07",Monaco,4.0,0.0,15.0
77605,"2021-03-07",Mongolia,108.0,0.0,0.0
77606,"2021-03-07",Montenegro,537.0,8.0,436.0
77607,"2021-03-07",Morocco,249.0,6.0,321.0
77608,"2021-03-07",Mozambique,389.0,7.0,127.0
77609,"2021-03-07",Namibia,153.0,1.0,154.0
77610,"2021-03-07",Nepal,66.0,0.0,58.0
77611,"2021-03-07",Netherlands,4526.0,30.0,0.0
77612,"2021-03-07",New Zealand,6.0,0.0,0.0
77613,"2021-03-07",Nicaragua,0.0,0.0,0.0
77614,"2021-03-07",Niger,82.0,5.0,155.0
77615,"2021-03-07",Nigeria,269.0,5.0,245.0
77616,"2021-03-07",North Macedonia,331.0,10.0,268.0
77617,"2021-03-07",Norway,396.0,0.0,0.0
77618,"2021-03-07",Oman,1059.0,8.0,823.0
77619,"2021-03-07",Pakistan,1592.0,22.0,1210.0
77620,"2021-03-07",Panama,357.0,13.0,529.0
77621,"2021-03-07",Papua New Guinea,91.0,0.0,0.0
77622,"2021-03-07",Paraguay,1074.0,24.0,1078.0
77623,"2021-03-07",Peru,6670.0,190.0,6643.0
77624,"2021-03-07",Philippines,3274.0,51.0,10503.0
77625,"2021-03-07",Poland,13569.0,126.0,10960.0
77626,"2021-03-07",Portugal,682.0,28.0,966.0
77627,"2021-03-07",Qatar,474.0,0.0,301.0
77628,"2021-03-07",Romania,3288.0,46.0,0.0
77629,"2021-03-07",Russia,10478.0,361.0,11501.0
77630,"2021-03-07",Rwanda,42.0,1.0,30.0
77631,"2021-03-07",Saint Kitts and Nevis,0.0,0.0,0.0
77632,"2021-03-07",Saint Lucia,23.0,0.0,108.0
77633,"2021-03-07",Saint Vincent and the Grenadines,18.0,0.0,74.0
77634,"2021-03-07",Samoa,0.0,0.0,0.0
77635,"2021-03-07",San Marino,0.0,0.0,0.0
77636,"2021-03-07",Sao Tome and Principe,6.0,1.0,18.0
77637,"2021-03-07",Saudi Arabia,357.0,4.0,314.0
77638,"2021-03-07",Senegal,225.0,12.0,236.0
77639,"2021-03-07",Serbia,3042.0,20.0,0.0
77640,"2021-03-07",Seychelles,0.0,0.0,0.0
77641,"2021-03-07",Sierra Leone,2.0,0.0,22.0
77642,"2021-03-07",Singapore,13.0,0.0,15.0
77643,"2021-03-07",Slovakia,1286.0,97.0,0.0
77644,"2021-03-07",Slovenia,382.0,3.0,0.0
77645,"2021-03-07",Solomon Islands,0.0,0.0,0.0
77646,"2021-03-07",Somalia,280.0,8.0,0.0
77647,"2021-03-07",South Africa,862.0,31.0,1359.0
77648,"2021-03-07",South Sudan,89.0,0.0,0.0
77649,"2021-03-07",Spain,0.0,0.0,0.0
77650,"2021-03-07",Sri Lanka,545.0,9.0,290.0
77651,"2021-03-07",Sudan,61.0,0.0,0.0
77652,"2021-03-07",Suriname,6.0,0.0,5.0
77653,"2021-03-07",Sweden,0.0,0.0,0.0
77654,"2021-03-07",Switzerland,0.0,2.0,0.0
77655,"2021-03-07",Syria,56.0,5.0,81.0
77656,"2021-03-07",Taiwan*,2.0,0.0,0.0
77657,"2021-03-07",Tajikistan,0.0,0.0,0.0
77658,"2021-03-07",Tanzania,0.0,0.0,0.0
77659,"2021-03-07",Thailand,136.0,0.0,91.0
77660,"2021-03-07",Timor-Leste,3.0,0.0,0.0
77661,"2021-03-07",Togo,49.0,2.0,48.0
77662,"2021-03-07",Trinidad and Tobago,4.0,0.0,2.0
77663,"2021-03-07",Tunisia,676.0,34.0,276.0
77664,"2021-03-07",Turkey,11187.0,65.0,7785.0
77665,"2021-03-07",US,40938.0,686.0,0.0
77666,"2021-03-07",Uganda,12.0,0.0,0.0
77667,"2021-03-07",Ukraine,7284.0,110.0,2222.0
77668,"2021-03-07",United Arab Emirates,2613.0,12.0,1587.0
77669,"2021-03-07",United Kingdom,5177.0,82.0,0.0
77670,"2021-03-07",Uruguay,827.0,6.0,686.0
77671,"2021-03-07",Uzbekistan,51.0,0.0,82.0
77672,"2021-03-07",Vanuatu,0.0,0.0,0.0
77673,"2021-03-07",Venezuela,453.0,6.0,460.0
77674,"2021-03-07",Vietnam,11.0,0.0,0.0
77675,"2021-03-07",West Bank and Gaza,2264.0,13.0,1446.0
77676,"2021-03-07",Yemen,29.0,1.0,4.0
77677,"2021-03-07",Zambia,410.0,8.0,334.0
77678,"2021-03-07",Zimbabwe,11.0,0.0,29.0
77679,"2021-03-08",Afghanistan,29.0,2.0,24.0
77680,"2021-03-08",Albania,683.0,17.0,697.0
77681,"2021-03-08",Algeria,148.0,5.0,123.0
77682,"2021-03-08",Andorra,27.0,0.0,35.0
77683,"2021-03-08",Angola,22.0,1.0,10.0
77684,"2021-03-08",Antigua and Barbuda,0.0,0.0,0.0
77685,"2021-03-08",Argentina,5058.0,241.0,5724.0
77686,"2021-03-08",Armenia,337.0,4.0,170.0
77687,"2021-03-08",Austria,1910.0,19.0,1880.0
77688,"2021-03-08",Azerbaijan,195.0,6.0,71.0
77689,"2021-03-08",Bahamas,0.0,0.0,0.0
77690,"2021-03-08",Bahrain,653.0,1.0,718.0
77691,"2021-03-08",Bangladesh,845.0,14.0,1117.0
77692,"2021-03-08",Barbados,18.0,0.0,32.0
77693,"2021-03-08",Belarus,930.0,9.0,713.0
77694,"2021-03-08",Belgium,1117.0,31.0,0.0
77695,"2021-03-08",Belize,0.0,0.0,0.0
77696,"2021-03-08",Benin,267.0,6.0,420.0
77697,"2021-03-08",Bhutan,0.0,0.0,0.0
77698,"2021-03-08",Bolivia,463.0,22.0,764.0
77699,"2021-03-08",Bosnia and Herzegovina,1778.0,69.0,835.0
77700,"2021-03-08",Botswana,1166.0,54.0,1005.0
77701,"2021-03-08",Brazil,32321.0,987.0,86828.0
77702,"2021-03-08",Brunei,1.0,0.0,0.0
77703,"2021-03-08",Bulgaria,2995.0,150.0,1228.0
77704,"2021-03-08",Burkina Faso,0.0,0.0,0.0
77705,"2021-03-08",Burma,11.0,0.0,7.0
77706,"2021-03-08",Burundi,15.0,0.0,0.0
77707,"2021-03-08",Cabo Verde,24.0,0.0,93.0
77708,"2021-03-08",Cambodia,0.0,0.0,0.0
77709,"2021-03-08",Cameroon,1080.0,15.0,342.0
77710,"2021-03-08",Central African Republic,0.0,0.0,0.0
77711,"2021-03-08",Chad,16.0,6.0,22.0
77712,"2021-03-08",Chile,4748.0,86.0,4239.0
77713,"2021-03-08",Colombia,2205.0,95.0,3578.0
77714,"2021-03-08",Comoros,10.0,0.0,17.0
77715,"2021-03-08",Congo (Brazzaville),0.0,0.0,0.0
77716,"2021-03-08",Congo (Kinshasa),86.0,0.0,0.0
77717,"2021-03-08",Costa Rica,0.0,0.0,0.0
77718,"2021-03-08",Cote d'Ivoire,144.0,2.0,92.0
77719,"2021-03-08",Croatia,94.0,19.0,464.0
77720,"2021-03-08",Cuba,873.0,2.0,930.0
77721,"2021-03-08",Cyprus,352.0,0.0,0.0
77722,"2021-03-08",Czechia,3960.0,165.0,4042.0
77723,"2021-03-08",Denmark,425.0,2.0,467.0
77724,"2021-03-08",Diamond Princess,0.0,0.0,0.0
77725,"2021-03-08",Djibouti,11.0,0.0,4.0
77726,"2021-03-08",Dominica,0.0,0.0,0.0
77727,"2021-03-08",Dominican Republic,279.0,7.0,764.0
77728,"2021-03-08",Ecuador,115.0,4.0,0.0
77729,"2021-03-08",Egypt,591.0,43.0,466.0
77730,"2021-03-08",El Salvador,0.0,8.0,0.0
77731,"2021-03-08",Equatorial Guinea,42.0,0.0,2.0
77732,"2021-03-08",Eritrea,0.0,0.0,0.0
77733,"2021-03-08",Estonia,1180.0,14.0,245.0
77734,"2021-03-08",Eswatini,4.0,0.0,67.0
77735,"2021-03-08",Ethiopia,995.0,13.0,139.0
77736,"2021-03-08",Fiji,3.0,0.0,2.0
77737,"2021-03-08",Finland,459.0,7.0,0.0
77738,"2021-03-08",France,5327.0,359.0,801.0
77739,"2021-03-08",Gabon,390.0,1.0,301.0
77740,"2021-03-08",Gambia,33.0,1.0,60.0
77741,"2021-03-08",Georgia,147.0,15.0,193.0
77742,"2021-03-08",Germany,5129.0,252.0,8334.0
77743,"2021-03-08",Ghana,0.0,0.0,0.0
77744,"2021-03-08",Greece,1161.0,39.0,0.0
77745,"2021-03-08",Grenada,0.0,0.0,0.0
77746,"2021-03-08",Guatemala,210.0,6.0,375.0
77747,"2021-03-08",Guinea,242.0,2.0,55.0
77748,"2021-03-08",Guinea-Bissau,0.0,0.0,0.0
77749,"2021-03-08",Guyana,7.0,2.0,57.0
77750,"2021-03-08",Haiti,0.0,0.0,0.0
77751,"2021-03-08",Holy See,0.0,0.0,0.0
77752,"2021-03-08",Honduras,514.0,23.0,96.0
77753,"2021-03-08",Hungary,2696.0,115.0,1232.0
77754,"2021-03-08",Iceland,5.0,0.0,0.0
77755,"2021-03-08",India,15388.0,77.0,16596.0
77756,"2021-03-08",Indonesia,6894.0,281.0,8725.0
77757,"2021-03-08",Iran,8313.0,99.0,7152.0
77758,"2021-03-08",Iraq,4468.0,24.0,3920.0
77759,"2021-03-08",Ireland,432.0,0.0,0.0
77760,"2021-03-08",Israel,3541.0,26.0,2785.0
77761,"2021-03-08",Italy,13882.0,318.0,13893.0
77762,"2021-03-08",Jamaica,878.0,1.0,146.0
77763,"2021-03-08",Japan,621.0,46.0,0.0
77764,"2021-03-08",Jordan,7413.0,52.0,4139.0
77765,"2021-03-08",Kazakhstan,575.0,2.0,646.0
77766,"2021-03-08",Kenya,337.0,3.0,53.0
77767,"2021-03-08","Korea, South",446.0,3.0,426.0
77768,"2021-03-08",Kosovo,1135.0,15.0,513.0
77769,"2021-03-08",Kuwait,1326.0,6.0,935.0
77770,"2021-03-08",Kyrgyzstan,33.0,2.0,45.0
77771,"2021-03-08",Laos,0.0,0.0,0.0
77772,"2021-03-08",Latvia,194.0,4.0,1740.0
77773,"2021-03-08",Lebanon,2283.0,43.0,2443.0
77774,"2021-03-08",Lesotho,0.0,1.0,34.0
77775,"2021-03-08",Liberia,0.0,0.0,0.0
77776,"2021-03-08",Libya,1018.0,15.0,1036.0
77777,"2021-03-08",Liechtenstein,2.0,0.0,31.0
77778,"2021-03-08",Lithuania,216.0,8.0,54.0
77779,"2021-03-08",Luxembourg,381.0,11.0,578.0
77780,"2021-03-08",MS Zaandam,0.0,0.0,0.0
77781,"2021-03-08",Madagascar,0.0,0.0,0.0
77782,"2021-03-08",Malawi,27.0,1.0,732.0
77783,"2021-03-08",Malaysia,1529.0,8.0,2076.0
77784,"2021-03-08",Maldives,125.0,0.0,129.0
77785,"2021-03-08",Mali,33.0,0.0,9.0
77786,"2021-03-08",Malta,201.0,0.0,345.0
77787,"2021-03-08",Marshall Islands,0.0,0.0,0.0
77788,"2021-03-08",Mauritania,18.0,0.0,18.0
77789,"2021-03-08",Mauritius,0.0,0.0,0.0
77790,"2021-03-08",Mexico,1877.0,319.0,5565.0
77791,"2021-03-08",Micronesia,0.0,0.0,0.0
77792,"2021-03-08",Moldova,350.0,18.0,912.0
77793,"2021-03-08",Monaco,5.0,0.0,15.0
77794,"2021-03-08",Mongolia,36.0,1.0,284.0
77795,"2021-03-08",Montenegro,417.0,18.0,492.0
77796,"2021-03-08",Morocco,102.0,1.0,304.0
77797,"2021-03-08",Mozambique,183.0,5.0,173.0
77798,"2021-03-08",Namibia,157.0,1.0,58.0
77799,"2021-03-08",Nepal,89.0,1.0,41.0
77800,"2021-03-08",Netherlands,3834.0,28.0,0.0
77801,"2021-03-08",New Zealand,4.0,0.0,3.0
77802,"2021-03-08",Nicaragua,0.0,0.0,0.0
77803,"2021-03-08",Niger,6.0,0.0,2.0
77804,"2021-03-08",Nigeria,400.0,13.0,612.0
77805,"2021-03-08",North Macedonia,316.0,11.0,681.0
77806,"2021-03-08",Norway,828.0,0.0,0.0
77807,"2021-03-08",Oman,449.0,3.0,370.0
77808,"2021-03-08",Pakistan,1353.0,54.0,3365.0
77809,"2021-03-08",Panama,402.0,11.0,457.0
77810,"2021-03-08",Papua New Guinea,87.0,0.0,0.0
77811,"2021-03-08",Paraguay,1817.0,25.0,1121.0
77812,"2021-03-08",Peru,6212.0,173.0,6880.0
77813,"2021-03-08",Philippines,3351.0,5.0,59.0
77814,"2021-03-08",Poland,6169.0,32.0,11515.0
77815,"2021-03-08",Portugal,365.0,25.0,779.0
77816,"2021-03-08",Qatar,468.0,1.0,298.0
77817,"2021-03-08",Romania,2280.0,63.0,7296.0
77818,"2021-03-08",Russia,10145.0,371.0,10288.0
77819,"2021-03-08",Rwanda,108.0,0.0,71.0
77820,"2021-03-08",Saint Kitts and Nevis,0.0,0.0,0.0
77821,"2021-03-08",Saint Lucia,5.0,3.0,3.0
77822,"2021-03-08",Saint Vincent and the Grenadines,0.0,0.0,4.0
77823,"2021-03-08",Samoa,0.0,0.0,0.0
77824,"2021-03-08",San Marino,13.0,0.0,8.0
77825,"2021-03-08",Sao Tome and Principe,11.0,0.0,22.0
77826,"2021-03-08",Saudi Arabia,351.0,6.0,418.0
77827,"2021-03-08",Senegal,102.0,6.0,310.0
77828,"2021-03-08",Serbia,4091.0,17.0,0.0
77829,"2021-03-08",Seychelles,21.0,0.0,95.0
77830,"2021-03-08",Sierra Leone,1.0,0.0,21.0
77831,"2021-03-08",Singapore,13.0,0.0,6.0
77832,"2021-03-08",Slovakia,396.0,85.0,0.0
77833,"2021-03-08",Slovenia,210.0,6.0,657.0
77834,"2021-03-08",Solomon Islands,0.0,0.0,0.0
77835,"2021-03-08",Somalia,117.0,5.0,0.0
77836,"2021-03-08",South Africa,638.0,125.0,1171.0
77837,"2021-03-08",South Sudan,104.0,0.0,597.0
77838,"2021-03-08",Spain,11958.0,298.0,0.0
77839,"2021-03-08",Sri Lanka,344.0,5.0,454.0
77840,"2021-03-08",Sudan,0.0,20.0,112.0
77841,"2021-03-08",Suriname,3.0,0.0,4.0
77842,"2021-03-08",Sweden,0.0,0.0,0.0
77843,"2021-03-08",Switzerland,2744.0,8.0,0.0
77844,"2021-03-08",Syria,61.0,5.0,80.0
77845,"2021-03-08",Taiwan*,7.0,0.0,0.0
77846,"2021-03-08",Tajikistan,0.0,0.0,0.0
77847,"2021-03-08",Tanzania,0.0,0.0,0.0
77848,"2021-03-08",Thailand,0.0,0.0,0.0
77849,"2021-03-08",Timor-Leste,7.0,0.0,0.0
77850,"2021-03-08",Togo,28.0,0.0,34.0
77851,"2021-03-08",Trinidad and Tobago,0.0,1.0,4.0
77852,"2021-03-08",Tunisia,313.0,24.0,595.0
77853,"2021-03-08",Turkey,13215.0,64.0,8106.0
77854,"2021-03-08",US,45011.0,740.0,0.0
77855,"2021-03-08",Uganda,15.0,0.0,0.0
77856,"2021-03-08",Ukraine,5680.0,114.0,1768.0
77857,"2021-03-08",United Arab Emirates,2483.0,13.0,1857.0
77858,"2021-03-08",United Kingdom,4712.0,65.0,0.0
77859,"2021-03-08",Uruguay,863.0,7.0,777.0
77860,"2021-03-08",Uzbekistan,43.0,0.0,31.0
77861,"2021-03-08",Vanuatu,2.0,0.0,0.0
77862,"2021-03-08",Venezuela,436.0,7.0,445.0
77863,"2021-03-08",Vietnam,12.0,0.0,0.0
77864,"2021-03-08",West Bank and Gaza,1742.0,17.0,1329.0
77865,"2021-03-08",Yemen,72.0,2.0,1.0
77866,"2021-03-08",Zambia,234.0,8.0,778.0
77867,"2021-03-08",Zimbabwe,18.0,2.0,38.0
77868,"2021-03-09",Afghanistan,0.0,0.0,7.0
77869,"2021-03-09",Albania,629.0,13.0,897.0
77870,"2021-03-09",Algeria,161.0,4.0,132.0
77871,"2021-03-09",Andorra,20.0,0.0,24.0
77872,"2021-03-09",Angola,6.0,1.0,20.0
77873,"2021-03-09",Antigua and Barbuda,14.0,1.0,45.0
77874,"2021-03-09",Argentina,7307.0,131.0,5051.0
77875,"2021-03-09",Armenia,182.0,7.0,142.0
77876,"2021-03-09",Austria,2411.0,25.0,2009.0
77877,"2021-03-09",Azerbaijan,297.0,3.0,126.0
77878,"2021-03-09",Bahamas,42.0,4.0,68.0
77879,"2021-03-09",Bahrain,545.0,1.0,617.0
77880,"2021-03-09",Bangladesh,912.0,13.0,1229.0
77881,"2021-03-09",Barbados,30.0,0.0,68.0
77882,"2021-03-09",Belarus,1073.0,8.0,852.0
77883,"2021-03-09",Belgium,2163.0,35.0,0.0
77884,"2021-03-09",Belize,10.0,1.0,31.0
77885,"2021-03-09",Benin,0.0,0.0,0.0
77886,"2021-03-09",Bhutan,0.0,0.0,0.0
77887,"2021-03-09",Bolivia,885.0,13.0,842.0
77888,"2021-03-09",Bosnia and Herzegovina,1251.0,48.0,415.0
77889,"2021-03-09",Botswana,0.0,0.0,0.0
77890,"2021-03-09",Brazil,70764.0,1972.0,52274.0
77891,"2021-03-09",Brunei,1.0,0.0,1.0
77892,"2021-03-09",Bulgaria,3502.0,138.0,3403.0
77893,"2021-03-09",Burkina Faso,6.0,0.0,44.0
77894,"2021-03-09",Burma,14.0,0.0,23.0
77895,"2021-03-09",Burundi,5.0,0.0,0.0
77896,"2021-03-09",Cabo Verde,20.0,0.0,26.0
77897,"2021-03-09",Cambodia,113.0,0.0,32.0
77898,"2021-03-09",Cameroon,0.0,0.0,0.0
77899,"2021-03-09",Central African Republic,2.0,0.0,0.0
77900,"2021-03-09",Chad,21.0,2.0,34.0
77901,"2021-03-09",Chile,3531.0,19.0,4147.0
77902,"2021-03-09",Colombia,3511.0,78.0,2858.0
77903,"2021-03-09",Comoros,0.0,0.0,0.0
77904,"2021-03-09",Congo (Brazzaville),0.0,0.0,0.0
77905,"2021-03-09",Congo (Kinshasa),57.0,0.0,0.0
77906,"2021-03-09",Costa Rica,1192.0,15.0,667.0
77907,"2021-03-09",Cote d'Ivoire,146.0,2.0,82.0
77908,"2021-03-09",Croatia,491.0,12.0,476.0
77909,"2021-03-09",Cuba,1041.0,2.0,884.0
77910,"2021-03-09",Cyprus,420.0,0.0,0.0
77911,"2021-03-09",Czechia,10524.0,265.0,15383.0
77912,"2021-03-09",Denmark,527.0,0.0,589.0
77913,"2021-03-09",Diamond Princess,0.0,0.0,0.0
77914,"2021-03-09",Djibouti,24.0,0.0,5.0
77915,"2021-03-09",Dominica,7.0,0.0,8.0
77916,"2021-03-09",Dominican Republic,252.0,12.0,561.0
77917,"2021-03-09",Ecuador,496.0,26.0,0.0
77918,"2021-03-09",Egypt,622.0,44.0,432.0
77919,"2021-03-09",El Salvador,739.0,8.0,1151.0
77920,"2021-03-09",Equatorial Guinea,0.0,0.0,0.0
77921,"2021-03-09",Eritrea,0.0,0.0,0.0
77922,"2021-03-09",Estonia,1308.0,2.0,1565.0
77923,"2021-03-09",Eswatini,3.0,0.0,105.0
77924,"2021-03-09",Ethiopia,1202.0,9.0,893.0
77925,"2021-03-09",Fiji,0.0,0.0,0.0
77926,"2021-03-09",Finland,588.0,2.0,0.0
77927,"2021-03-09",France,23029.0,364.0,1010.0
77928,"2021-03-09",Gabon,0.0,0.0,0.0
77929,"2021-03-09",Gambia,0.0,0.0,0.0
77930,"2021-03-09",Georgia,139.0,10.0,129.0
77931,"2021-03-09",Germany,6834.0,298.0,9156.0
77932,"2021-03-09",Ghana,272.0,9.0,347.0
77933,"2021-03-09",Greece,3181.0,46.0,0.0
77934,"2021-03-09",Grenada,0.0,0.0,0.0
77935,"2021-03-09",Guatemala,793.0,14.0,582.0
77936,"2021-03-09",Guinea,0.0,0.0,0.0
77937,"2021-03-09",Guinea-Bissau,7.0,0.0,15.0
77938,"2021-03-09",Guyana,33.0,1.0,29.0
77939,"2021-03-09",Haiti,0.0,0.0,139.0
77940,"2021-03-09",Holy See,0.0,0.0,0.0
77941,"2021-03-09",Honduras,265.0,14.0,199.0
77942,"2021-03-09",Hungary,6494.0,158.0,2202.0
77943,"2021-03-09",Iceland,3.0,0.0,2.0
77944,"2021-03-09",India,17921.0,133.0,20652.0
77945,"2021-03-09",Indonesia,6389.0,210.0,7496.0
77946,"2021-03-09",Iran,8554.0,81.0,7409.0
77947,"2021-03-09",Iraq,4610.0,22.0,3692.0
77948,"2021-03-09",Ireland,306.0,30.0,0.0
77949,"2021-03-09",Israel,3146.0,16.0,2894.0
77950,"2021-03-09",Italy,19725.0,376.0,12999.0
77951,"2021-03-09",Jamaica,561.0,6.0,148.0
77952,"2021-03-09",Japan,1175.0,58.0,1999.0
77953,"2021-03-09",Jordan,7072.0,59.0,4024.0
77954,"2021-03-09",Kazakhstan,697.0,1.0,976.0
77955,"2021-03-09",Kenya,479.0,7.0,113.0
77956,"2021-03-09","Korea, South",470.0,3.0,412.0
77957,"2021-03-09",Kosovo,0.0,0.0,0.0
77958,"2021-03-09",Kuwait,1157.0,8.0,1045.0
77959,"2021-03-09",Kyrgyzstan,57.0,3.0,91.0
77960,"2021-03-09",Laos,0.0,0.0,0.0
77961,"2021-03-09",Latvia,472.0,6.0,645.0
77962,"2021-03-09",Lebanon,3939.0,45.0,2036.0
77963,"2021-03-09",Lesotho,2.0,1.0,0.0
77964,"2021-03-09",Liberia,2.0,0.0,6.0
77965,"2021-03-09",Libya,1030.0,9.0,1124.0
77966,"2021-03-09",Liechtenstein,2.0,1.0,0.0
77967,"2021-03-09",Lithuania,470.0,5.0,825.0
77968,"2021-03-09",Luxembourg,145.0,5.0,26.0
77969,"2021-03-09",MS Zaandam,0.0,0.0,0.0
